"Address","Content Type","Status Code","Status","Crawl Depth","Inlinks"
"https://github.com/bgoonz/python-scripts","text/html; charset=utf-8","200","OK","2","4"
"https://github.com/bgoonz/Jupyter-Notebooks","text/html; charset=utf-8","301","Moved Permanently","2","3"
"https://github.com/bgoonz/EXPRESS-NOTES","text/html; charset=utf-8","200","OK","2","3"
"https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=form-builder-vanilla-js","image/svg+xml; charset=utf-8","200","OK","2","0"
"https://hub.com/bgoonz/vscode-customized-config","","0","Connection Timeout","2","3"
"https://github.com/bgoonz/atlassian-templates","text/html; charset=utf-8","200","OK","2","4"
"https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=atlassian-templates","image/svg+xml; charset=utf-8","200","OK","2","0"
"https://github.com/bgoonz/blog-templates","text/html; charset=utf-8","200","OK","2","4"
"https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=a-whole-bunch-o-gatsby-templates","image/svg+xml; charset=utf-8","200","OK","2","0"
"https://github.com/bgoonz/bash-shell-utility-functions","text/html; charset=utf-8","200","OK","2","3"
"https://github.com/bgoonz/DS-AND-ALGO-Notes-P2","text/html; charset=utf-8","200","OK","2","3"
"https://splendid-onion-b0ec3.netlify.app/","text/html; charset=UTF-8","200","OK","2","1"
"https://hub.com/bgoonz/stalk-photos-web-assets","","0","Connection Timeout","2","3"
"https://github.com/bgoonz/Music-Theory-n-Web-Synth-Keyboard","text/html; charset=utf-8","200","OK","2","4"
"https://github.com/bgoonz/embedable-repl-and-integrated-code-space-playground","text/html; charset=utf-8","200","OK","2","5"
"https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=Comments","image/svg+xml; charset=utf-8","200","OK","2","0"
"https://github.com/bgoonz/Games","text/html; charset=utf-8","200","OK","2","5"
"https://github.com/bgoonz/Blog2.0-August-Super-Stable","text/html; charset=utf-8","200","OK","2","3"
"https://hub.com/bgoonz/vscode-Extension-readmes","","0","Connection Timeout","2","3"
"https://hub.com/bgoonz/sorting-algorithms","","0","Connection Timeout","2","3"
"https://hub.com/bgoonz/scope-closure-context","","0","Connection Timeout","2","3"
